recipe_key,language,title,cooking_instructions,calories,proteins_g,carbs_g,fats_g,servings,cooking_time_minutes,ingredients,tags
sweet-syrnyky,hi,नरम पनीर पैनकेक,"पनीर को चिकना होने तक मैश करें।|अंडा, चीनी, वनीला और आटा डालें, अच्छी तरह मिलाएं।|मध्यम आकार की टिक्की बनाएं।|मध्यम आंच पर दोनों तरफ सुनहरा होने तक तलें।|गर्म परोसें।",420,28,35,18,1,20,पनीर:200:g;अंडा:1:pcs;गेहूं का आटा:2:tbsp;चीनी:1:tbsp;वनीला:1:tsp;तेल:1:tbsp,नाश्ता;मीठा
sweet-syrnyky,id,Pancake Keju Cottage Lembut,"Haluskan keju cottage hingga lembut.|Tambahkan telur, gula, vanila dan tepung, aduk rata.|Bentuk adonan menjadi bulatan sedang.|Goreng dengan api sedang hingga kecokelatan di kedua sisi.|Sajikan hangat.",420,28,35,18,1,20,Keju cottage:200:g;Telur:1:pcs;Tepung terigu:2:tbsp;Gula:1:tbsp;Vanila:1:tsp;Minyak:1:tbsp,sarapan;manis
sweet-syrnyky,it,Syrniki teneri alla ricotta,"Schiacciate la ricotta fino ad ottenere un composto liscio.|Aggiungete uovo, zucchero, vaniglia e farina, mescolate bene.|Formate delle frittelle di media grandezza.|Friggete a fuoco medio fino a doratura su entrambi i lati.|Servite caldi.",420,28,35,18,1,20,Ricotta:200:g;Uovo:1:pcs;Farina di grano:2:tbsp;Zucchero:1:tbsp;Vaniglia:1:tsp;Olio:1:tbsp,colazione;dolce
sweet-syrnyky,ja,ふんわりカッテージチーズパンケーキ,カッテージチーズを滑らかになるまで潰す。|卵、砂糖、バニラ、小麦粉を加えてよく混ぜる。|中くらいの大きさに成形する。|中火で両面がきつね色になるまで焼く。|温かいうちに盛り付ける。,420,28,35,18,1,20,カッテージチーズ:200:g;卵:1:pcs;小麦粉:2:tbsp;砂糖:1:tbsp;バニラ:1:tsp;油:1:tbsp,朝食;甘い
sweet-syrnyky,ko,부드러운 코티지치즈 팬케이크,"코티지치즈를 부드러워질 때까지 으깬다.|달걀, 설탕, 바닐라, 밀가루를 넣고 잘 섞는다.|중간 크기의 패티를 만든다.|중불에서 양면이 황금색이 될 때까지 굽는다.|따뜻하게 서빙한다.",420,28,35,18,1,20,코티지치즈:200:g;달걀:1:pcs;밀가루:2:tbsp;설탕:1:tbsp;바닐라:1:tsp;식용유:1:tbsp,아침식사;달콤한
sweet-syrnyky,nl,Zachte kwarkpannenkoekjes,"Prak de kwark glad.|Voeg ei, suiker, vanille en bloem toe, meng goed.|Vorm middelgrote koekjes.|Bak op middelhoog vuur tot goudbruin aan beide kanten.|Serveer warm.",420,28,35,18,1,20,Kwark:200:g;Ei:1:pcs;Tarwebloem:2:tbsp;Suiker:1:tbsp;Vanille:1:tsp;Olie:1:tbsp,ontbijt;zoet
sweet-syrnyky,pl,Delikatne serniczki,"Ser twarogowy utrzyjcie na gładko.|Dodajcie jajko, cukier, wanilię i mąkę, wymieszajcie.|Uformujcie średniej wielkości placuszki.|Smażcie na średnim ogniu do złotej skórki z obu stron.|Podawajcie ciepłe.",420,28,35,18,1,20,Twaróg:200:g;Jajko:1:pcs;Mąka pszenna:2:tbsp;Cukier:1:tbsp;Wanilia:1:tsp;Olej:1:tbsp,śniadanie;słodkie
sweet-syrnyky,pt-BR,Panquecas de requeijão macias,"Amasse o requeijão até ficar homogêneo.|Adicione ovo, açúcar, baunilha e farinha, misture bem.|Forme bolinhos de tamanho médio.|Frite em fogo médio até dourar dos dois lados.|Sirva quente.",420,28,35,18,1,20,Requeijão:200:g;Ovo:1:pcs;Farinha de trigo:2:tbsp;Açúcar:1:tbsp;Baunilha:1:tsp;Óleo:1:tbsp,café da manhã;doce
sweet-syrnyky,ru,Сырники нежные с хрустящей корочкой,"Творог перетрите до однородной массы.|Добавьте яйцо, сахар, ваниль и муку, перемешайте.|Сформируйте сырники среднего размера.|Обжарьте на среднем огне до золотистой корочки с обеих сторон.|Подавайте тёплыми.",420,28,35,18,1,20,Творог:200:g;Яйцо:1:pcs;Пшеничная мука:2:tbsp;Сахар:1:tbsp;Ваниль:1:tsp;Масло:1:tbsp,завтрак;сладкое
sweet-syrnyky,th,แพนเค้กชีสคอทเทจนุ่ม,บดชีสคอทเทจจนเนียน|ใส่ไข่ น้ำตาล วานิลลา และแป้ง คนให้เข้ากัน|ปั้นเป็นก้อนขนาดกลาง|ทอดไฟกลางจนเหลืองทองทั้งสองด้าน|เสิร์ฟร้อนๆ,420,28,35,18,1,20,ชีสคอทเทจ:200:g;ไข่:1:pcs;แป้งสาลี:2:tbsp;น้ำตาล:1:tbsp;วานิลลา:1:tsp;น้ำมัน:1:tbsp,อาหารเช้า;หวาน
sweet-syrnyky,tr,Yumuşak Lor Peynirli Pankek,"Lor peynirini pürüzsüz olana kadar ezin.|Yumurta, şeker, vanilya ve unu ekleyin, iyice karıştırın.|Orta boy köfteler şekillendirin.|Orta ateşte her iki tarafı altın rengi olana kadar kızartın.|Sıcak servis edin.",420,28,35,18,1,20,Lor peyniri:200:g;Yumurta:1:pcs;Buğday unu:2:tbsp;Şeker:1:tbsp;Vanilya:1:tsp;Yağ:1:tbsp,kahvaltı;tatlı
sweet-syrnyky,uk,Сирники ніжні з хрусткою скоринкою,"Сир перетріть до однорідної маси.|Додайте яйце, цукор, ваніль і борошно, перемішайте.|Сформуйте сирники середнього розміру.|Обсмажте на середньому вогні до золотистої скоринки з обох боків.|Подавайте теплими.",420,28,35,18,1,20,Сир кисломолочний:200:g;Яйце:1:pcs;Пшеничне борошно:2:tbsp;Цукор:1:tbsp;Ваніль:1:tsp;Олія:1:tbsp,сніданок;солодке
sweet-syrnyky,vi,Bánh phô mai tươi mềm mịn,"Nghiền phô mai tươi cho mịn.|Thêm trứng, đường, vani và bột mì, trộn đều.|Nặn thành miếng cỡ vừa.|Chiên lửa vừa cho vàng đều hai mặt.|Dùng nóng.",420,28,35,18,1,20,Phô mai tươi:200:g;Trứng:1:pcs;Bột mì:2:tbsp;Đường:1:tbsp;Vani:1:tsp;Dầu ăn:1:tbsp,bữa sáng;ngọt
sweet-syrnyky,zh-Hans,嫩煎奶酪饼,将奶酪捣至顺滑。|加入鸡蛋、糖、香草和面粉，搅拌均匀。|做成中等大小的饼。|中火煎至两面金黄。|趁热食用。,420,28,35,18,1,20,奶酪:200:g;鸡蛋:1:pcs;小麦面粉:2:tbsp;糖:1:tbsp;香草:1:tsp;油:1:tbsp,早餐;甜的
chia-pudding-banana,ar,بودينغ الشيا مع الموز,اخلطي بذور الشيا مع الحليب في وعاء أو برطمان.|حرّكي وغطّي واتركيها في الثلاجة لمدة 4 ساعات على الأقل.|أضيفي شرائح الموز قبل التقديم.,310,9,28,17,1,5,بذور الشيا:2:tbsp;حليب:200:ml;موز:0.5:pcs,فطور;حلو
chia-pudding-banana,de,Chia-Pudding mit Banane,"Chiasamen mit Milch in einem Glas oder einer Schüssel mischen.|Umrühren, abdecken und mindestens 4 Stunden im Kühlschrank quellen lassen.|Vor dem Servieren geschnittene Banane hinzufügen.",310,9,28,17,1,5,Chiasamen:2:tbsp;Milch:200:ml;Banane:0.5:pcs,Frühstück;süß
chia-pudding-banana,en,Chia Pudding with Banana,"Mix chia seeds with milk in a jar or bowl.|Stir, cover and refrigerate for at least 4 hours.|Add sliced banana before serving.",310,9,28,17,1,5,Chia seeds:2:tbsp;Milk:200:ml;Banana:0.5:pcs,breakfast;sweet
chia-pudding-banana,es,Pudín de chía con plátano,"Mezcla las semillas de chía con la leche en un tarro o bol.|Remueve, tapa y refrigera al menos 4 horas.|Añade plátano en rodajas antes de servir.",310,9,28,17,1,5,Semillas de chía:2:tbsp;Leche:200:ml;Plátano:0.5:pcs,desayuno;dulce
chia-pudding-banana,fr,Pudding de chia à la banane,"Mélangez les graines de chia avec le lait dans un bocal ou un bol.|Remuez, couvrez et réfrigérez pendant au moins 4 heures.|Ajoutez la banane tranchée avant de servir.",310,9,28,17,1,5,Graines de chia:2:tbsp;Lait:200:ml;Banane:0.5:pcs,"
petit-déjeuner;sucré"
chia-pudding-banana,he,פודינג צ'יה עם בננה,"ערבבו זרעי צ'יה עם חלב בצנצנת או קערה.|ערבבו, כסו והכניסו למקרר למשך 4 שעות לפחות.|הוסיפו בננה פרוסה לפני ההגשה.",310,9,28,17,1,5,זרעי צ'יה:2:tbsp;חלב:200:ml;בננה:0.5:pcs,ארוחת בוקר;מתוק
chia-pudding-banana,hi,चिया पुडिंग केले के साथ,"जार या कटोरे में चिया बीज को दूध के साथ मिलाएं।|हिलाएं, ढकें और कम से कम 4 घंटे फ्रिज में रखें।|परोसने से पहले कटा हुआ केला डालें।",310,9,28,17,1,5,चिया बीज:2:tbsp;दूध:200:ml;केला:0.5:pcs,नाश्ता;मीठा
chia-pudding-banana,id,Puding Chia dengan Pisang,"Campurkan biji chia dengan susu dalam toples atau mangkuk.|Aduk, tutup dan simpan di kulkas minimal 4 jam.|Tambahkan irisan pisang sebelum disajikan.",310,9,28,17,1,5,Biji chia:2:tbsp;Susu:200:ml;Pisang:0.5:pcs,sarapan;manis
chia-pudding-banana,it,Budino di chia con banana,"Mescolate i semi di chia con il latte in un barattolo o una ciotola.|Mescolate, coprite e lasciate in frigorifero per almeno 4 ore.|Aggiungete la banana a fette prima di servire.",310,9,28,17,1,5,Semi di chia:2:tbsp;Latte:200:ml;Banana:0.5:pcs,colazione;dolce
chia-pudding-banana,ja,バナナのチアプディング,瓶またはボウルでチアシードと牛乳を混ぜる。|かき混ぜて蓋をし、最低4時間冷蔵庫に入れる。|食べる前にスライスしたバナナを加える。,310,9,28,17,1,5,チアシード:2:tbsp;牛乳:200:ml;バナナ:0.5:pcs,朝食;甘い
chia-pudding-banana,ko,바나나 치아 푸딩,병이나 그릇에 치아씨와 우유를 섞는다.|저어서 덮고 최소 4시간 냉장 보관한다.|서빙 전에 슬라이스한 바나나를 올린다.,310,9,28,17,1,5,치아씨:2:tbsp;우유:200:ml;바나나:0.5:pcs,아침식사;달콤한
chia-pudding-banana,nl,Chiapudding met banaan,"Meng chiazaadjes met melk in een pot of kom.|Roer, dek af en zet minimaal 4 uur in de koelkast.|Voeg gesneden banaan toe voor het serveren.",310,9,28,17,1,5,Chiazaadjes:2:tbsp;Melk:200:ml;Banaan:0.5:pcs,ontbijt;zoet
chia-pudding-banana,pl,Pudding chia z bananem,"Wymieszaj nasiona chia z mlekiem w słoiku lub misce.|Zamieszaj, przykryj i postaw w lodówce na co najmniej 4 godziny.|Przed podaniem dodaj pokrojonego banana.",310,9,28,17,1,5,Nasiona chia:2:tbsp;Mleko:200:ml;Banan:0.5:pcs,śniadanie;słodkie
chia-pudding-banana,pt-BR,Pudim de chia com banana,"Misture as sementes de chia com o leite em um pote ou tigela.|Mexa, cubra e leve à geladeira por pelo menos 4 horas.|Adicione banana fatiada antes de servir.",310,9,28,17,1,5,Sementes de chia:2:tbsp;Leite:200:ml;Banana:0.5:pcs,café da manhã;doce
chia-pudding-banana,ru,Чиа-пудинг с бананом,"В банке или миске смешайте семена чиа с молоком.|Перемешайте, накройте и оставьте в холодильнике минимум на 4 часа.|Перед подачей добавьте нарезанный банан.",310,9,28,17,1,5,Семена чиа:2:tbsp;Молоко:200:ml;Банан:0.5:pcs,завтрак;сладкое
chia-pudding-banana,th,พุดดิ้งเมล็ดเจียกับกล้วย,ผสมเมล็ดเจียกับนมในขวดโหลหรือชาม|คนให้เข้ากัน ปิดฝาแล้วแช่เย็นอย่างน้อย 4 ชั่วโมง|เพิ่มกล้วยหั่นก่อนเสิร์ฟ,310,9,28,17,1,5,เมล็ดเจีย:2:tbsp;นม:200:ml;กล้วย:0.5:pcs,อาหารเช้า;หวาน
chia-pudding-banana,tr,Muzlu Chia Pudingi,"Chia tohumlarını bir kavanoz veya kasede sütle karıştırın.|Karıştırın, kapatın ve en az 4 saat buzdolabında bekletin.|Servis etmeden önce dilimlenmiş muz ekleyin.",310,9,28,17,1,5,Chia tohumu:2:tbsp;Süt:200:ml;Muz:0.5:pcs,kahvaltı;tatlı
chia-pudding-banana,uk,Чіа-пудинг з бананом,"У банці або мисці змішайте насіння чіа з молоком.|Перемішайте, накрийте та залиште в холодильнику мінімум на 4 години.|Перед подачею додайте нарізаний банан.",310,9,28,17,1,5,Насіння чіа:2:tbsp;Молоко:200:ml;Банан:0.5:pcs,сніданок;солодке
chia-pudding-banana,vi,Pudding hạt chia chuối,"Trộn hạt chia với sữa trong lọ hoặc bát.|Khuấy đều, đậy nắp và để tủ lạnh ít nhất 4 giờ.|Thêm chuối thái lát trước khi dùng.",310,9,28,17,1,5,Hạt chia:2:tbsp;Sữa:200:ml;Chuối:0.5:pcs,bữa sáng;ngọt
chia-pudding-banana,zh-Hans,香蕉奇亚籽布丁,将奇亚籽和牛奶在罐子或碗中混合。|搅拌后盖上盖子，放入冰箱至少4小时。|食用前加入切片香蕉。,310,9,28,17,1,5,奇亚籽:2:tbsp;牛奶:200:ml;香蕉:0.5:pcs,早餐;甜的
banana-pancakes,ar,فطائر الموز,قشّري الموز واهرسيه بالشوكة.|أضيفي البيض والحليب واخلطي.|أضيفي الدقيق والبيكنج باودر واصنعي عجينة ناعمة.|سخّني المقلاة وادهنيها بقليل من الزيت.|اطهي الفطائر على نار متوسطة لمدة 1-2 دقيقة من كل جانب.,390,14,60,10,1,20,موز:1:pcs;بيضة:1:pcs;حليب:100:ml;دقيق قمح:70:g;بيكنج باودر:0.5:tsp;زيت:1:tsp,فطور;حلو
banana-pancakes,de,Bananenpfannkuchen,"Banane schälen und mit einer Gabel zerdrücken.|Ei und Milch hinzufügen, verrühren.|Mehl und Backpulver hinzufügen, glatten Teig anrühren.|Pfanne erhitzen, leicht einfetten.|Pfannkuchen bei mittlerer Hitze 1-2 Minuten pro Seite backen.",390,14,60,10,1,20,Banane:1:pcs;Ei:1:pcs;Milch:100:ml;Weizenmehl:70:g;Backpulver:0.5:tsp;Öl:1:tsp,Frühstück;süß
banana-pancakes,en,Banana Pancakes,"Peel banana and mash with a fork.|Add egg and milk, mix well.|Add flour and baking powder, make smooth batter.|Heat pan, lightly grease with oil.|Cook pancakes on medium heat for 1-2 minutes per side.",390,14,60,10,1,20,Banana:1:pcs;Egg:1:pcs;Milk:100:ml;Wheat flour:70:g;Baking powder:0.5:tsp;Oil:1:tsp,breakfast;sweet
banana-pancakes,es,Panqueques de plátano,"Pele el plátano y aplástelo con un tenedor.|Agregue huevo y leche, mezcle bien.|Añada harina y polvo de hornear, haga una masa suave.|Caliente la sartén, engrase ligeramente con aceite.|Cocine los panqueques a fuego medio 1-2 minutos por lado.",390,14,60,10,1,20,Plátano:1:pcs;Huevo:1:pcs;Leche:100:ml;Harina de trigo:70:g;Polvo de hornear:0.5:tsp;Aceite:1:tsp,desayuno;dulce
banana-pancakes,fr,Pancakes à la banane,"Épluchez la banane et écrasez-la à la fourchette.|Ajoutez l'œuf et le lait, mélangez bien.|Ajoutez la farine et la levure, faites une pâte lisse.|Chauffez la poêle, graissez légèrement avec de l'huile.|Faites cuire les pancakes à feu moyen 1-2 minutes par côté.",390,14,60,10,1,20,Banane:1:pcs;Œuf:1:pcs;Lait:100:ml;Farine de blé:70:g;Levure chimique:0.5:tsp;Huile:1:tsp,"
petit-déjeuner;sucré"
banana-pancakes,he,פנקייק בננה,"קלפו את הבננה ומעכו במזלג.|הוסיפו ביצה וחלב, ערבבו היטב.|הוסיפו קמח ואבקת אפייה, הכינו בלילה חלקה.|חממו מחבת, שמנו קלות בשמן.|טגנו את הפנקייקים על אש בינונית 1-2 דקות מכל צד.",390,14,60,10,1,20,בננה:1:pcs;ביצה:1:pcs;חלב:100:ml;קמח חיטה:70:g;אבקת אפייה:0.5:tsp;שמן:1:tsp,ארוחת בוקר;מתוק
banana-pancakes,hi,बनाना पैनकेक,"केला छीलकर कांटे से मैश करें।|अंडा और दूध डालें, अच्छी तरह मिलाएं।|आटा और बेकिंग पाउडर डालें, चिकना बैटर बनाएं।|पैन गर्म करें, हल्का तेल लगाएं।|मध्यम आंच पर प्रत्येक तरफ 1-2 मिनट पकाएं।",390,14,60,10,1,20,केला:1:pcs;अंडा:1:pcs;दूध:100:ml;गेहूं का आटा:70:g;बेकिंग पाउडर:0.5:tsp;तेल:1:tsp,नाश्ता;मीठा
banana-pancakes,id,Pancake Pisang,"Kupas pisang dan haluskan dengan garpu.|Tambahkan telur dan susu, aduk rata.|Tambahkan tepung dan baking powder, buat adonan halus.|Panaskan wajan, olesi sedikit minyak.|Masak pancake dengan api sedang selama 1-2 menit per sisi.",390,14,60,10,1,20,Pisang:1:pcs;Telur:1:pcs;Susu:100:ml;Tepung terigu:70:g;Baking powder:0.5:tsp;Minyak:1:tsp,sarapan;manis
banana-pancakes,it,Pancake alla banana,"Sbucciate la banana e schiacciatela con una forchetta.|Aggiungete uovo e latte, mescolate bene.|Aggiungete farina e lievito, preparate una pastella liscia.|Scaldate la padella, ungete leggermente con olio.|Cuocete i pancake a fuoco medio per 1-2 minuti per lato.",390,14,60,10,1,20,Banana:1:pcs;Uovo:1:pcs;Latte:100:ml;Farina di grano:70:g;Lievito in polvere:0.5:tsp;Olio:1:tsp,colazione;dolce
banana-pancakes,ja,バナナパンケーキ,バナナの皮をむき、フォークで潰す。|卵と牛乳を加え、よく混ぜる。|小麦粉とベーキングパウダーを加え、なめらかな生地にする。|フライパンを熱し、油を薄く塗る。|中火で片面1〜2分ずつ焼く。,390,14,60,10,1,20,バナナ:1:pcs;卵:1:pcs;牛乳:100:ml;小麦粉:70:g;ベーキングパウダー:0.5:tsp;油:1:tsp,朝食;甘い
banana-pancakes,ko,바나나 팬케이크,바나나 껍질을 벗기고 포크로 으깬다.|달걀과 우유를 넣고 잘 섞는다.|밀가루와 베이킹파우더를 넣어 부드러운 반죽을 만든다.|팬을 달구고 기름을 살짝 바른다.|중불에서 한 면당 1-2분씩 굽는다.,390,14,60,10,1,20,바나나:1:pcs;달걀:1:pcs;우유:100:ml;밀가루:70:g;베이킹파우더:0.5:tsp;식용유:1:tsp,아침식사;달콤한
banana-pancakes,nl,Bananenpannenkoeken,"Schil de banaan en prak met een vork.|Voeg ei en melk toe, meng goed.|Voeg bloem en bakpoeder toe, maak een glad beslag.|Verhit de pan, vet licht in met olie.|Bak pannenkoeken op middelhoog vuur 1-2 minuten per kant.",390,14,60,10,1,20,Banaan:1:pcs;Ei:1:pcs;Melk:100:ml;Tarwebloem:70:g;Bakpoeder:0.5:tsp;Olie:1:tsp,ontbijt;zoet
banana-pancakes,pl,Placuszki bananowe,"Banana obierz i rozgnieć widelcem.|Dodaj jajko i mleko, wymieszaj.|Dodaj mąkę i proszek do pieczenia, zrób gładkie ciasto.|Rozgrzej patelnię, lekko posmaruj olejem.|Smaż placuszki na średnim ogniu po 1-2 minuty z każdej strony.",390,14,60,10,1,20,Banan:1:pcs;Jajko:1:pcs;Mleko:100:ml;Mąka pszenna:70:g;Proszek do pieczenia:0.5:tsp;Olej:1:tsp,śniadanie;słodkie
banana-pancakes,pt-BR,Panquecas de banana,"Descasque a banana e amasse com um garfo.|Adicione ovo e leite, misture bem.|Adicione farinha e fermento, faça uma massa lisa.|Aqueça a frigideira, unte levemente com óleo.|Cozinhe as panquecas em fogo médio por 1-2 minutos de cada lado.",390,14,60,10,1,20,Banana:1:pcs;Ovo:1:pcs;Leite:100:ml;Farinha de trigo:70:g;Fermento em pó:0.5:tsp;Óleo:1:tsp,café da manhã;doce
banana-pancakes,ru,Банановые панкейки,"Банан очистите и разомните вилкой до пюре.|Добавьте яйцо и молоко, перемешайте.|Всыпьте муку и разрыхлитель, замесите тесто.|Разогрейте сковороду, слегка смажьте маслом.|Жарьте панкейки на среднем огне по 1-2 минуты с каждой стороны.",390,14,60,10,1,20,Банан:1:pcs;Яйцо:1:pcs;Молоко:100:ml;Пшеничная мука:70:g;Разрыхлитель:0.5:tsp;Масло:1:tsp,завтрак;сладкое
banana-pancakes,th,แพนเค้กกล้วย,ปอกเปลือกกล้วยแล้วบดด้วยส้อม|ใส่ไข่และนม คนให้เข้ากัน|เติมแป้งและผงฟู ผสมจนเนียน|ตั้งกระทะ ทาน้ำมันบางๆ|ทอดแพนเค้กไฟกลาง ด้านละ 1-2 นาที,390,14,60,10,1,20,กล้วย:1:pcs;ไข่:1:pcs;นม:100:ml;แป้งสาลี:70:g;ผงฟู:0.5:tsp;น้ำมัน:1:tsp,อาหารเช้า;หวาน
banana-pancakes,tr,Muzlu Pankek,"Muzu soyup çatalla ezin.|Yumurta ve sütü ekleyin, iyice karıştırın.|Un ve kabartma tozunu ekleyin, pürüzsüz hamur yapın.|Tavayı ısıtın, hafifçe yağlayın.|Orta ateşte her tarafı 1-2 dakika pişirin.",390,14,60,10,1,20,Muz:1:pcs;Yumurta:1:pcs;Süt:100:ml;Buğday unu:70:g;Kabartma tozu:0.5:tsp;Yağ:1:tsp,kahvaltı;tatlı
banana-pancakes,uk,Бананові панкейки,"Банан очистіть і розімніть виделкою до пюре.|Додайте яйце та молоко, перемішайте.|Всипте борошно і розпушувач, замішайте тісто.|Розігрійте сковороду, злегка змастіть олією.|Смажте панкейки на середньому вогні по 1–2 хвилини з кожного боку.",390,14,60,10,1,20,Банан:1:pcs;Яйце:1:pcs;Молоко:100:ml;Пшеничне борошно:70:g;Розпушувач:0.5:tsp;Олія:1:tsp,сніданок;солодке
banana-pancakes,vi,Bánh kếp chuối,"Bóc vỏ chuối và nghiền bằng nĩa.|Thêm trứng và sữa, trộn đều.|Thêm bột mì và bột nở, tạo hỗn hợp mịn.|Đun nóng chảo, phết một lớp dầu mỏng.|Chiên bánh lửa vừa, mỗi mặt 1-2 phút.",390,14,60,10,1,20,Chuối:1:pcs;Trứng:1:pcs;Sữa:100:ml;Bột mì:70:g;Bột nở:0.5:tsp;Dầu ăn:1:tsp,bữa sáng;ngọt
banana-pancakes,zh-Hans,香蕉松饼,剥香蕉皮，用叉子捣成泥。|加入鸡蛋和牛奶，搅拌均匀。|加入面粉和泡打粉，调成顺滑面糊。|加热平底锅，薄薄刷一层油。|中火每面煎1-2分钟。,390,14,60,10,1,20,香蕉:1:pcs;鸡蛋:1:pcs;牛奶:100:ml;小麦面粉:70:g;泡打粉:0.5:tsp;油:1:tsp,早餐;甜的
greek-yogurt-granola-honey,ar,زبادي يوناني مع الغرانولا والعسل,ضعي الزبادي في وعاء.|أضيفي الغرانولا.|رشي العسل قبل التقديم.,340,20,40,10,1,5,زبادي يوناني:200:g;غرانولا:40:g;عسل:1:tsp,فطور;حلو
greek-yogurt-granola-honey,de,Griechischer Joghurt mit Granola und Honig,Joghurt in eine Schüssel geben.|Granola hinzufügen.|Vor dem Servieren mit Honig beträufeln.,340,20,40,10,1,5,Griechischer Joghurt:200:g;Granola:40:g;Honig:1:tsp,Frühstück;süß
greek-yogurt-granola-honey,en,Greek Yogurt with Granola and Honey,Place yogurt in a bowl.|Add granola.|Drizzle with honey before serving.,340,20,40,10,1,5,Greek yogurt:200:g;Granola:40:g;Honey:1:tsp,breakfast;sweet
greek-yogurt-granola-honey,es,Yogur griego con granola y miel,Coloque el yogur en un bol.|Agregue la granola.|Rocíe con miel antes de servir.,340,20,40,10,1,5,Yogur griego:200:g;Granola:40:g;Miel:1:tsp,desayuno;dulce
greek-yogurt-granola-honey,fr,Yaourt grec avec granola et miel,Versez le yaourt dans un bol.|Ajoutez le granola.|Arrosez de miel avant de servir.,340,20,40,10,1,5,Yaourt grec:200:g;Granola:40:g;Miel:1:tsp,"
petit-déjeuner;sucré"
greek-yogurt-granola-honey,he,יוגורט יווני עם גרנולה ודבש,הניחו את היוגורט בקערה.|הוסיפו גרנולה.|טפטפו דבש לפני ההגשה.,340,20,40,10,1,5,יוגורט יווני:200:g;גרנולה:40:g;דבש:1:tsp,ארוחת בוקר;מתוק
greek-yogurt-granola-honey,hi,ग्रीक योगर्ट ग्रेनोला और शहद के साथ,योगर्ट को कटोरे में रखें।|ग्रेनोला डालें।|परोसने से पहले शहद डालें।,340,20,40,10,1,5,ग्रीक योगर्ट:200:g;ग्रेनोला:40:g;शहद:1:tsp,नाश्ता;मीठा
greek-yogurt-granola-honey,id,Yogurt Yunani dengan Granola dan Madu,Taruh yogurt dalam mangkuk.|Tambahkan granola.|Siram dengan madu sebelum disajikan.,340,20,40,10,1,5,Yogurt Yunani:200:g;Granola:40:g;Madu:1:tsp,sarapan;manis
greek-yogurt-granola-honey,it,Yogurt greco con granola e miele,Mettete lo yogurt in una ciotola.|Aggiungete la granola.|Guarnite con miele prima di servire.,340,20,40,10,1,5,Yogurt greco:200:g;Granola:40:g;Miele:1:tsp,colazione;dolce
greek-yogurt-granola-honey,ja,グラノーラとはちみつのギリシャヨーグルト,ヨーグルトをボウルに入れる。|グラノーラを加える。|提供前にはちみつをかける。,340,20,40,10,1,5,ギリシャヨーグルト:200:g;グラノーラ:40:g;はちみつ:1:tsp,朝食;甘い
greek-yogurt-granola-honey,ko,그래놀라와 꿀을 곁들인 그릭 요거트,요거트를 그릇에 담는다.|그래놀라를 올린다.|서빙 전에 꿀을 뿌린다.,340,20,40,10,1,5,그릭 요거트:200:g;그래놀라:40:g;꿀:1:tsp,아침식사;달콤한
greek-yogurt-granola-honey,nl,Griekse yoghurt met granola en honing,Doe de yoghurt in een kom.|Voeg granola toe.|Besprenkel met honing voor het serveren.,340,20,40,10,1,5,Griekse yoghurt:200:g;Granola:40:g;Honing:1:tsp,ontbijt;zoet
greek-yogurt-granola-honey,pl,Jogurt grecki z granolą i miodem,Wyłóż jogurt do miski.|Dodaj granolę.|Polej miodem przed podaniem.,340,20,40,10,1,5,Jogurt grecki:200:g;Granola:40:g;Miód:1:tsp,śniadanie;słodkie
greek-yogurt-granola-honey,pt-BR,Iogurte grego com granola e mel,Coloque o iogurte em uma tigela.|Adicione a granola.|Regue com mel antes de servir.,340,20,40,10,1,5,Iogurte grego:200:g;Granola:40:g;Mel:1:tsp,café da manhã;doce
greek-yogurt-granola-honey,ru,Греческий йогурт с гранолой и мёдом,Выложите йогурт в миску.|Добавьте гранолу.|Полейте мёдом перед подачей.,340,20,40,10,1,5,Греческий йогурт:200:g;Гранола:40:g;Мёд:1:tsp,завтрак;сладкое
greek-yogurt-granola-honey,th,โยเกิร์ตกรีกกับกราโนล่าและน้ำผึ้ง,ตักโยเกิร์ตใส่ชาม|เติมกราโนล่า|ราดน้ำผึ้งก่อนเสิร์ฟ,340,20,40,10,1,5,โยเกิร์ตกรีก:200:g;กราโนล่า:40:g;น้ำผึ้ง:1:tsp,อาหารเช้า;หวาน
greek-yogurt-granola-honey,tr,Granola ve Ballı Yunan Yoğurdu,Yoğurdu bir kaseye koyun.|Granola ekleyin.|Servis etmeden önce bal gezdirin.,340,20,40,10,1,5,Yunan yoğurdu:200:g;Granola:40:g;Bal:1:tsp,kahvaltı;tatlı
greek-yogurt-granola-honey,uk,Грецький йогурт з гранолою та медом,Викладіть йогурт у миску.|Додайте гранолу.|Полийте медом перед подачею.,340,20,40,10,1,5,Йогурт грецький:200:g;Гранола:40:g;Мед:1:tsp,сніданок;солодке
greek-yogurt-granola-honey,vi,Sữa chua Hy Lạp với granola và mật ong,Cho sữa chua vào bát.|Thêm granola.|Rưới mật ong trước khi dùng.,340,20,40,10,1,5,Sữa chua Hy Lạp:200:g;Granola:40:g;Mật ong:1:tsp,bữa sáng;ngọt
greek-yogurt-granola-honey,zh-Hans,希腊酸奶配格兰诺拉和蜂蜜,将酸奶倒入碗中。|加入格兰诺拉。|食用前淋上蜂蜜。,340,20,40,10,1,5,希腊酸奶:200:g;格兰诺拉:40:g;蜂蜜:1:tsp,早餐;甜的
